				(DEM)			(LP)			(ALP)			(CTA)			(NLP)			(IND)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			3559	4.93		28063	38.88		38133	52.84		889	1.23		450	0.62		1076	1.49		72170	- 															
SECOND			71	15.85		42	9.38		90	20.09		60	13.39			Excluded		185	41.29		448	  2															
	TOTAL		3630	5.03		28105	38.94		38223	52.96		949	1.31					1261	1.75		72168	  2															
THIRD			138	14.62		355	37.61		179	18.96			Excluded					272	28.81		944	  5															
	TOTAL		3768	5.22		28460	39.44		38402	53.22								1533	2.12		72163	  7															
FOURTH			692	45.44		289	18.98		542	35.59									Excluded		1523	  10															
	TOTAL		4460	6.18		28749	39.84		38944	53.97											72153	  17															
FIFTH				Excluded		2131	47.97		2311	52.03											4442	  18															
	TOTAL					30880	42.81		41255	57.19											72135	  35															
										Elected																											
																																					
Deakin																																					
				BACKHOUSE			NIEUWENHUIS			ADKINS			ALDRED			BARRON			MAGART																		
				William Ernest			Robert			Greg			Ken			Alan J			Peter																		
							(NLP)			(ALP)			(LP)			(CTA)			(DEM)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			987	1.37		1060	1.47		31073	43.16		34123	47.40		1227	1.70		3519	4.89		71989	- 															
SECOND				Excluded		513	53.38		142	14.78		92	9.57		41	4.27		173	18.00		961	  26															
	TOTAL					1573	2.19		31215	43.38		34215	47.55		1268	1.76		3692	5.13		71963	  26															
THIRD						87	6.87		191	15.07		764	60.30			Excluded		225	17.76		1267	  1															
	TOTAL					1660	2.31		31406	43.64		34979	48.61					3917	5.44		71962	  27															
FOURTH							Excluded		721	43.80		234	14.22					691	41.98		1646	  14															
	TOTAL								32127	44.65		35213	48.94					4608	6.40		71948	  41															
FIFTH									2921	63.68		1666	36.32						Excluded		4587	  21															
	TOTAL								35048	48.73		36879	51.27								71927	  62															
													Elected																								
																																					
Dunkley																																					
				NELSON			FORD			ROWLAND-HORNBLOW			CHYNOWETH																								
				Bev			Frank			Barrie J			Bob																								
				(NLP)			(LP)			(DEM)			(ALP)																								
Count			Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																					
FIRST			2056	2.99		31621	45.94		2696	3.92		32461	47.16		68834	- 																					
SECOND				Excluded		656	32.27		981	48.25		396	19.48		2033	  23																					
	TOTAL					32277	46.91		3677	5.34		32857	47.75		68811	  23																					
THIRD						1692	46.38			Excluded		1956	53.62		3648	  29																					
	TOTAL					33969	49.39					34813	50.61		68782	  52																					
													Elected																								
																																					
Flinders																																					
				CHARLWOOD			HASSETT			BROWN			REITH																								
				Jan			Denise			Malcolm			Peter K.																								
				(NLP)			(ALP)			(DEM)			(LP)																								
Count			Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																					
FIRST			1636	2.36		27832	40.12		3167	4.57		36735	52.96		69370	- 																					
SECOND				Excluded		659	40.38		769	47.12		204	12.50		1632	  4																					
	TOTAL					28491	41.07		3936	5.67		36939	53.25		69366	  4																					
THIRD						2588	66.02			Excluded		1332	33.98		3920	  16																					
	TOTAL					31079	44.81					38271	55.19		69350	  20																					
													Elected																								
																																					
Gellibrand																																					
				BENSON			WILLIS			SANKO			STAROPOLI			PARKER			MACGREGOR																		
				Nada			Ralph			Peter Marijan			Leon			Alan A			Chris																		
							(ALP)			(CTA)			(NLP)			(DEM)			(LP)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			2236	3.22		47968	69.11		570	0.82		585	0.84		2275	3.28		15779	22.73		69413	- 															
SECOND			91	16.13		214	37.94			Excluded		92	16.31		70	12.41		97	17.20		564	  6															
	TOTAL		2327	3.35		48182	69.42					677	0.98		2345	3.38		15876	22.87		69407	  6															
THIRD			197	29.32		181	26.93						Excluded		222	33.04		72	10.71		672	  5															
	TOTAL		2524	3.64		48363	69.69								2567	3.70		15948	22.98		69402	  11															
FOURTH				Excluded		1882	75.89								437	17.62		161	6.49		2480	  44															
	TOTAL					50245	72.44								3004	4.33		16109	23.23		69358	  55															
FIFTH						2014	67.65									Excluded		963	32.35		2977	  27															
	TOTAL					52259	75.38											17072	24.62		69331	  82															
							Elected																														
																																					
Gippsland																																					
				STONE			VAN BAER			PHILLIPS			BUCKLEY			MCGAURAN			STOREY																		
				Judith			Paul			Bruce E			Ben			Peter			Donal																		
				(ALP)			(NLP)						(IND)			(NP)			(DEM)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			21209	29.33		445	0.62		1720	2.38		3049	4.22		43773	60.54		2105	2.91		72301	- 															
SECOND			160	36.12			Excluded		92	20.77		82	18.51		54	12.19		55	12.42		443	  2															
	TOTAL		21369	29.56					1812	2.51		3131	4.33		43827	60.62		2160	2.99		72299	  2															
THIRD			544	30.17						Excluded		388	21.52		788	43.70		83	4.60		1803	  9															
	TOTAL		21913	30.31								3519	4.87		44615	61.72		2243	3.10		72290	  11															
FOURTH			936	42.11								669	30.09		618	27.80			Excluded		2223	  20															
	TOTAL		22849	31.62								4188	5.79		45233	62.59					72270	  31															
FIFTH			1496	36.06									Excluded		2653	63.94					4149	  39															
	TOTAL		24345	33.70											47886	66.30					72231	  70															
																Elected																					
																																					
Goldstein																																					
				GALE			HERBERT			PAKULA			RITCHIE			KEMP																					
				Brian			Geoff			Martin			James A			David																					
				(NLP)			(DEM)			(ALP)						(LP)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			1503	2.06		3479	4.77		28436	39.02		983	1.35		38474	52.79		72875	- 																		
SECOND			185	18.94		384	39.30		180	18.42			Excluded		228	23.34		977	  6																		
	TOTAL		1688	2.32		3863	5.30		28616	39.27					38702	53.11		72869	  6																		
THIRD				Excluded		1080	64.86		324	19.46					261	15.68		1665	  23																		
	TOTAL					4943	6.79		28940	39.73					38963	53.49		72846	  29																		
FOURTH							Excluded		3436	69.81					1486	30.19		4922	  21																		
	TOTAL								32376	44.46					40449	55.54		72825	  50																		
																Elected																					
																																					
Higgins																																					
				MENDELSON			CERRITELLI			COSTELLO			JACKSON																								
				Lesley			Joe			Peter			Clive																								
				(NLP)			(ALP)			(LP)			(DEM)																								
Count			Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																					
FIRST			1740	2.40		25077	34.66		41501	57.36		4040	5.58		72358	- 																					
SECOND				Excluded		741	42.81		396	22.88		594	34.32		1731	  9																					
	TOTAL					25818	35.69		41897	57.91		4634	6.41		72349	  9																					
THIRD						3014	65.41		1594	34.59			Excluded		4608	  26																					
	TOTAL					28832	39.87		43491	60.13					72323	  35																					
										Elected																											
																																					
Holt																																					
				LEWIS			BLACKBURN			NEDELJKOVIC			BURNS			DUFFY																					
				Barbara			Paul			Stephen			Michael			Michael																					
				(LP)			(NLP)						(DEM)			(ALP)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			25016	36.78		679	1.00		1347	1.98		2457	3.61		38518	56.63		68017	- 																		
SECOND			194	28.70			Excluded		259	38.31		143	21.15		80	11.83		676	  3																		
	TOTAL		25210	37.07					1606	2.36		2600	3.82		38598	56.75		68014	  3																		
THIRD			831	52.17						Excluded		447	28.06		315	19.77		1593	  13																		
	TOTAL		26041	38.30								3047	4.48		38913	57.22		68001	  16																		
FOURTH			1075	35.67									Excluded		1939	64.33		3014	  33																		
	TOTAL		27116	39.90											40852	60.10		67968	  49																		
																Elected																					
																																					
Hotham																																					
				HICKS			PHILLIPS			PJESIVAC			DE WAN			CREAN			SQUILLACCIOTTI																		
				Robert Gordon			Sue			Petar			Gabrielle			Simon			Giancarlo																		
				(LP)									(NLP)			(ALP)			(DEM)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			25308	35.30		876	1.22		765	1.07		482	0.67		42514	59.30		1743	2.43		71688	- 															
SECOND			70	14.77		71	14.98		94	19.83			Excluded		134	28.27		105	22.15		474	  8															
	TOTAL		25378	35.40		947	1.32		859	1.20					42648	59.50		1848	2.58		71680	  8															
THIRD			109	12.75		184	21.52			Excluded					493	57.66		69	8.07		855	  4															
	TOTAL		25487	35.56		1131	1.58								43141	60.19		1917	2.67		71676	  12															
FOURTH			409	36.75			Excluded								497	44.65		207	18.60		1113	  18															
	TOTAL		25896	36.14											43638	60.90		2124	2.96		71658	  30															
FIFTH			615	29.34											1481	70.66			Excluded		2096	  28															
	TOTAL		26511	37.01											45119	62.99					71630	  58															
																Elected																					
																																					
Indi																																					
				LUCK			MARTIN			LIEBERMAN			PULLAR																								
				Jenny			Jeanette			Lou			Philip																								
				(ALP)			(NLP)			(LP)			(NP)																								
Count			Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																					
FIRST			24475	34.36		1317	1.85		28951	40.65		16483	23.14		71226	- 																					
SECOND			712	54.35			Excluded		267	20.38		331	25.27		1310	  7																					
	TOTAL		25187	35.37					29218	41.03		16814	23.61		71219	  7																					
THIRD			1244	7.41					15549	92.59			Excluded		16793	  21																					
	TOTAL		26431	37.12					44767	62.88					71198	  28																					
										Elected																											
																																					
Isaacs																																					
				HORIN			RAYNOR			MCSWINEY			ATKINSON																								
				Judee			Kaylyn			John			Rod																								
				(NLP)			(DEM)			(ALP)			(LP)																								
Count			Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																					
FIRST			1458	2.06		3546	5.01		30007	42.38		35792	50.55		70803	- 																					
SECOND				Excluded		976	67.78		261	18.13		203	14.10		1440	  18																					
	TOTAL					4522	6.39		30268	42.76		35995	50.85		70785	  18																					
THIRD							Excluded		2998	66.73		1495	33.27		4493	  29																					
	TOTAL								33266	47.02		37490	52.98		70756	  47																					
													Elected																								
																																					
Jagajaga																																					
				VASSIS			FITZHERBERT			STAPLES			O'KANE			WALKER			KIRKWOOD			URQUHART			WEST			FOLEY			GRIFFITH						
				Chris			Richard			Peter			Doreen Jean			Angela			Eric			Alistair Buxton			Bob			Gary			Sue						
				(IND)			(IND)			(ALP)			(CTA)			(AFI)						(LP)			(DEM)			(IND)			(NLP)						
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.			
FIRST			843	1.25		260	0.38		33881	50.14		436	0.65		842	1.25		344	0.51		27441	40.61		2137	3.16		592	0.88		795	1.18		67571	- 			
SECOND			129	49.62			Excluded		37	14.23		20	7.69		12	4.62		3	1.15		21	8.08		19	7.31		18	6.92		1	0.38		260	- 			
	TOTAL		972	1.44					33918	50.20		456	0.67		854	1.26		347	0.51		27462	40.64		2156	3.19		610	0.90		796	1.18		67571	- 			
THIRD			18	5.23					20	5.81		6	1.74		26	7.56			Excluded		245	71.22		15	4.36		6	1.74		8	2.33		344	  3			
	TOTAL		990	1.47					33938	50.23		462	0.68		880	1.30					27707	41.01		2171	3.21		616	0.91		804	1.19		67568	  3			
FOURTH			46	10.00					75	16.30			Excluded		52	11.30					219	47.61		38	8.26		16	3.48		14	3.04		460	  2			
	TOTAL		1036	1.53					34013	50.34					932	1.38					27926	41.33		2209	3.27		632	0.94		818	1.21		67566	  5			
FIFTH			137	21.71					165	26.15					11	1.74					54	8.56		191	30.27			Excluded		73	11.57		631	  1			
	TOTAL		1173	1.74					34178	50.59					943	1.40					27980	41.41		2400	3.55					891	1.32		67565	  6			
SIXTH			129	14.59					144	16.29					44	4.98					109	12.33		458	51.81						Excluded		884	  7			
	TOTAL		1302	1.93					34322	50.80					987	1.46					28089	41.58		2858	4.23								67558	  13			
SEVENTH			152	15.59					202	20.72						Excluded					459	47.08		162	16.62								975	  12			
	TOTAL		1454	2.15					34524	51.11											28548	42.26		3020	4.47								67546	  25			
EIGHTH				Excluded					892	62.60											163	11.44		370	25.96								1425	  29			
	TOTAL								35416	52.45											28711	42.52		3390	5.02								67517	  54			
NINTH									2014	59.82											1353	40.18			Excluded								3367	  23			
	TOTAL								37430	55.46											30064	44.54											67494	  77			
										Elected																											
																																					
